"title_id","content_id","store_classification_2","store_classification_3","serialstation_classification","name"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCK0009","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Deep Sea Adventures Costume Pack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0052","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Deep Sea Diver Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCK0007","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Dogs Costume Pack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO21","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Ecuador Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0053","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Edible Crab Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCK0013","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Emergency Services Costume Pack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO05","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 England Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYCO0032","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Escape Plan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0082","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Espresso Life"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCK0005","ADD-ON","NA","DLC","LittleBigPlanet 2 Even More Animals Costume Pack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0089","ADD-ON","NA","DLC","LittleBigPlanet 2 Fancy Latte Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0056","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Fencer Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSQEXCK0001","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Final FantasyVII Costume Pack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0068","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Firefighter Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYCO0026","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Flameclaw Costume (From InviZimals)"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO06","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 France Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0083","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Game Writer"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCPAWSMP0001","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Garfield and Odie Minipack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCEAMECO0004","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Garrus Vakarian Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSNYPCO0006","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Gentle Rosenberg Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO07","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Germany Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO22","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Ghana Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0050","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Golfer Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0062","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Good Knight Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYCK0007","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Gravity Rush Costume Pack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO23","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Greece Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCWBDCCO0012","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Green Lantern Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0057","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Gymnast Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCWBDCCO0010","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Harley Quinn Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO08","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Holland Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0081","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Home Sick"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO24","ADD-ON","NA","DLC","LittleBigPlanet 2 Honduras Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0074","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Hoplite Warrior Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0058","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Horse Rider Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYCO0027","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Icelion Costume (From InviZimals)"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYCK0006","ADD-ON","NA","DLC","LittleBigPlanet 2 InviZimals Costume Pack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO25","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Iran Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO09","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Italy Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO26","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Ivory Coast Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO27","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Japan Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYCO0039","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Jodie Holmes Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCHGJDCO0001","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Joe Danger Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCWBDCCO0007","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Joker Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYCO0031","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Journey Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYCO0035","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Kat Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCWBDCCO0014","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 KillerFrost Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYMP0007","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Killzone3 Minipack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCK0012","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Knights of Old Costume Pack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO30","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Korea Republic Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYCO0043","ADD-ON","COMBO","DLC","LittleBigPlanet 2 Lemmings Minipack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCWBDCCO0003","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Lex Luthor Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCEAMECO0003","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Liara T'Soni Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0072","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Line Infantry Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0084","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Lumber Jane Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0035","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Mandrill Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0044","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Mariachi Costume (For Cinco de Mayo)"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0036","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Marmalade Cat Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCEAMECK0001","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Mass Effect Costume Pack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0078","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Mayan Warrior Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSNYPCK0002","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Men In Black Costume Pack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYCO0028","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Metalmutt Costume (From InviZimals)"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO10","ADD-ON","NA","DLC","LittleBigPlanet 2 Mexico Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0064","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Misunderstood Dragon Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYMP0006","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 MotorStorm Apocalypse Mini Pack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCODDWCO0002","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Munch Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYCO0040","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Nathan Dawkins Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO28","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Nigeria Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0063","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Not-so-good Knight Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCODDWCO0003","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Oddworld: Abe Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCRARECO0009","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 PS Vita Launch Rare T-Shirt"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0069","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Paramedic Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0045","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Perseids Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0037","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Persian Cat Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSPAAMP0001","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Pirates! Minipack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCWBDCCO0008","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Poison Ivy Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0067","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Police Officer Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0042","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Poodle Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO11","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Portugal Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0055","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Pufferfish Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0085","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Purple Business Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO33","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Rainha de Bateria Samba Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCRARECO0010","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Rare Launch Jersey"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0079","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Rastafari Dreams"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYCO0036","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Raven Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0080","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Rebel"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0090","ADD-ON","NA","DLC","LittleBigPlanet 2 Red Cat Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO29","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Russia Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYCO0042","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Ryan Clayton Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSNYPCO0005","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Sack in Black Costume"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000047","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Algeria Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000048","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Argentina Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000049","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Australia Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000050","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Belgium Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000051","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Bos Herz Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000052","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Brazil Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000053","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Cameroon Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000055","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Chile Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000056","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Colombia Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000057","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Costa Rica Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000058","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Croatia Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000059","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Ecuador Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000060","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy England Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000061","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy France Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000062","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Germany Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000063","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Ghana Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000064","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Greece Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000065","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Holland Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000066","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Honduras Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000067","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Iran Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000068","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Italy Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000069","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Ivory Coast Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000070","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Japan Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000071","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Mexico Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000072","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Nigeria Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000074","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Portugal Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000075","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Russia Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000076","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy South Korea Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000077","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Spain Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000078","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Switzerland Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000080","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy USA Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000079","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy Uruguay Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-UALITTLEBI000081","AVATAR","NA","Avatar","LittleBigPlanet 2 Sackboy World Fan Avatar"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCK0016","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Sackboy's Casual Friday"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCK0017","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Sackgirl's Casual Friday"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0073","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Samurai Warrior Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0075","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Saracen Warrior Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSNYPCO0007","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Scrad Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0070","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Search and Rescue Specialist Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSQEXCO0001","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Sephiroth Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCWBDCCO0017","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Shazam Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0038","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Siamese Cat Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCWBDCCO0013","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Sinestro Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0047","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Skier Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCP01","ADD-ON","COMBO","DLC","LittleBigPlanet 2 Soccer Asset Pack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCK01","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Soccer Fan Costume Pack 1"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCK02","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Soccer Fan Costume Pack 2"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCK03","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Soccer Fan Costume Pack 3"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCK04","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Soccer Fan Costume Pack 4"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCK05","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Soccer Fan Costume Pack 5"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCK06","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Soccer Fan Costume Pack 6"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCK07","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Soccer Fan Costume Pack 7"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCK08","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Soccer Fan Costume Pack 8"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCWBDCCO0019","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Solomon Grundy Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO12","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Spain Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0039","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Sphynx Cat Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCK0010","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Sports Costume Pack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGLK0006","ADD-ON","NA","DLC","LittleBigPlanet 2 Spring Seasonal Creator Kit"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0043","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 St. Bernard Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYMP0009","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Starhawk Minipack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCODDWCO0001","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Stranger Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0087","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Street Pink Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGLK0007","ADD-ON","NA","DLC","LittleBigPlanet 2 Summer Seasonal Creator Kit"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCWBDCCO0002","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Supergirl Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCWBDCCO0001","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Superman Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO31","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Switzerland Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYCP0001","ADD-ON","ITEMS","DLC","LittleBigPlanet 2 Tearaway Competition Pack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYMP0010","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Tearaway Minipack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0059","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Tennis Girl Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCWBDCCO0018","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 The Flash Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCTLOUMP0001","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 The Last of Us Minipack"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSQEXCO0003","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Tifa Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYCO0029","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Tigershark Costume (From InviZimals)"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCDSTSCO0001","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Toy Story Alien Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCORIGCO0060","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Track n Field Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO13","ADD-ON","NA","DLC","LittleBigPlanet 2 USA Soccer Fan Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCSONYCO0030","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Uncharted 3: Drake's Deception Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCEAMECO0002","ADD-ON","COSTUME/SKIN","DLC","LittleBigPlanet 2 Urdnot Wrex Costume"
"BCUS-98245","UP9000-BCUS98245_00-LBPDLCLBPCUPCO32","ADD-ON","NA","DLC","LittleBigPlanet 2 Uruguay Soccer Fan Costume"
